Ms. Pacman Rolling Horizon Agent Test Run.
Chromosome Size: 5
Population Size: 50
Computational Budget: 40
Mutation Rate: 50

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
2			0.11388989			0.06028902616174742
3			0.15341868			0.05228016758283931
4			0.17416145			0.05900346639646644
5			0.2058627			0.035867267830301114
6			0.21686028			0.012861867185894792
7			0.21764302			0.011870967692508934
8			0.21999127			0.0077488119831000965
9			0.22077401			0.00553486611134011
10			0.22077401			0.005534866439982089
11			0.21286826			0.04300589879210551
12			0.21721251			0.03071851667445808
13			0.21721251			0.030718514779585898
14			0.220774			0.0055348651254140575
15			0.22155675			1.3411041916494803E-7
16			0.22155675			1.3411041916494803E-7

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.14411177			0.0988892488722903
1			0.20668465			0.07286707825385136
2			0.24660483			0.06272738043626797
3			0.28026307			0.05553652767925184
4			0.30570248			0.041702937690654376
5			0.30805075			0.05371384829523326
6			0.31548688			0.031197211823165986
7			0.3162696			0.029272062006213337
8			0.31431273			0.03575454026827768
9			0.3182265			0.023173844761044737
10			0.3225316			0.008302292703715214
11			0.3182265			0.023173848528718385
12			0.3182265			0.023173847272827237
13			0.3225316			0.008302292703715214
14			0.3225316			0.008302292703715214
15			0.326054			0.016098768207939856
16			0.3107904			0.05732795485452817

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.05109782			0.05447456081612932
1			0.07083872			0.0470458755730661
2			0.09514305			0.05791278554920396
3			0.1303667			0.0422502836423867
4			0.15424049			0.04659489298143914
5			0.17921023			0.06583720310271708
6			0.21877822			0.06034946175656616
7			0.24852268			0.04455567190091835
8			0.23584214			0.0777548335340372
9			0.24417843			0.056794547301557675
10			0.24609616			0.061524018406017726
11			0.24609616			0.06152402219040377
12			0.2563502			0.03625336396603299

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.2427146			0.16658764073295887
1			0.38789093			0.10822468656416102
2			0.417244			0.07510304983486303
3			0.4098079			0.09796398789332267
4			0.43211618			0.07977314476917352
5			0.45481595			0.0607853296983572
6			0.48064652			0.03942597382673337
7			0.47712404			0.12722611054482794
8			0.5319163			0.07544491263575245
9			0.5632262			0.09823414047228991
10			0.59297067			0.05534865085977012
11			0.5851432			0.07748813325837346
12			0.5851432			0.07748813325837346
13			0.5694883			0.1073250594379519
14			0.60079813			2.980232579830025E-7

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.035129737			0.06009409212051243
1			0.054048788			0.0692654775518547
2			0.09389069			0.07489368085239634
3			0.13658962			0.08105629896377478
4			0.18985565			0.06848264886951026
5			0.2286017			0.04326765044516296
6			0.23564644			0.03406978888733637
7			0.23204578			0.04688032189596558
8			0.2356073			0.03433823258320985
9			0.23678142			0.03348592973763039
10			0.23678142			0.03348592973763039
11			0.23087166			0.047375625791008555
12			0.24151705			8.940698611089022E-8
13			0.23087166			0.04737559876088739

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.041956086			0.05515558371060396
1			0.07690501			0.06310366257538827
2			0.11115024			0.06310753659255074
3			0.16089389			0.04107004341919358
4			0.18515907			0.036163474939756336
5			0.20707603			0.017711570800411764
6			0.21725169			0.014954381553221182
7			0.22116542			0.013969363572372396
8			0.2219482			0.01956087413895923
9			0.22390506			0.017520278713511746
10			0.228993			0.02013961536555693
11			0.23838602			0.009978119687207736
12			0.24151705			8.940698611089022E-8
13			0.24151705			8.940698611089022E-8
14			0.24151705			8.940698611089022E-8
15			0.24151705			8.940698611089022E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.022674648			0.05361466015152523
1			0.050917767			0.06336189697152322
2			0.080779634			0.06152917252407447
3			0.11882122			0.04968031378802834
4			0.13169742			0.05799882382452004
5			0.17255686			0.05123771179617392
6			0.19486514			0.04962306237446676
7			0.22155675			0.006846251168621739
8			0.22390503			0.006430931895847324
9			0.22308314			0.03282296405561015
10			0.2277797			0.033685237900356546
11			0.23916876			0.00643093104729712
12			0.24151705			8.940698611089022E-8
13			0.24151705			8.940698611089022E-8
14			0.24151705			8.940698611089022E-8
15			0.24151705			8.940698611089022E-8
16			0.24151705			8.940698611089022E-8

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0056287427			0.011887160423729597
1			0.012758796			0.014092187704216786
2			0.019607844			0.011987167656730989
3			0.020899378			0.010942246493354721
4			0.020938516			0.010126682774954897
5			0.020938516			0.010126685648929224
6			0.021721262			0.010915762391222796
7			0.024265196			0.008627113924121325
8			0.02614379			0.011653752802090606
9			0.03154475			0.014328246678238172
10			0.03252318			0.017185288660888788
11			0.030409764			0.019118857017895573
12			0.03408868			0.017060058045767348
13			0.034910563			0.016394694585909073
14			0.039019987			0.01171431668684455
15			0.036984842			0.014071518023087743
16			0.038198102			0.012893386137807696
17			0.042307526			0.0027674328913490564
18			0.035301935			0.0167907253085867
19			0.034480054			0.017459413065332434
20			0.035732448			0.016149293689114233
21			0.035732448			0.015658095818606676
22			0.039411362			0.012130578957729786
23			0.03811983			0.016303358301254622
24			0.040624622			0.011185631055591744
25			0.04179875			0.012255947926759924
26			0.044499237			0.015757753016284414

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.01988024			0.049158468967713025
1			0.02586983			0.05321020453148048
2			0.039059132			0.06351936437829923
3			0.06731636			0.06976357073605534
4			0.08461511			0.0742327244050591
5			0.11498573			0.07488547002029712
6			0.13396738			0.06534451306999889
7			0.15788032			0.06745237063586292
8			0.16461197			0.06759825762150835
9			0.20034435			0.04444084003594426
10			0.21721251			0.030718505305223236
11			0.20852402			0.05213103816695737
12			0.21286826			0.0430059028525479
13			0.20852402			0.05213104040008611
14			0.20852402			0.05213104040008611
15			0.20852402			0.05213101360253497
16			0.20852402			0.05213102700131226
17			0.21286826			0.0430059028525479

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.002387382			0.016881341829768682
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			3.9137412E-5			2.7674331943158907E-4
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.002387382			0.01688134355379212
21			0.0			0.0
22			0.0			0.0
23			0.0012132598			0.008579043822129487
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			0.0			0.0
29			0.0			0.0
30			0.0			0.0
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			0.0			0.0
38			0.0			0.0
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.0			0.0
44			0.0			0.0
45			0.0			0.0
46			0.0			0.0
47			0.0			0.0
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			0.0			0.0
53			0.0			0.0
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.0012132598			0.008579044670237668
59			0.0			0.0
60			0.0			0.0
61			0.002387382			0.016881342691780425
62			0.002387382			0.016881342691780425
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.0012132598			0.008579042549967058
6			0.0			0.0
7			0.0048139016			0.020436488594748784
8			0.0			0.0
9			0.0			0.0
10			0.0036006419			0.018782623384953016
11			0.0012132598			0.008579043822129487
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			0.002387382			0.016881342691780425
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			0.0031701303			0.02241619463486243
22			0.002387382			0.016881342691780425
23			0.0			0.0
24			0.0012132598			0.008579045094291728
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			0.002387382			0.016881341829768682
29			0.0			0.0
30			0.0012132598			0.008579044246183588
31			0.0			0.0
32			0.0			0.0
33			0.0012132598			0.008579044246183588
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			0.0			0.0
38			0.0012132598			0.008579043822129487
39			0.0			0.0
40			0.0			0.0
41			0.0012132598			0.008579042549967058
42			0.0043833903			0.02384098875368867
43			0.0			0.0
44			0.0			0.0
45			0.0			0.0
46			0.0			0.0
47			0.0012132598			0.008579044670237668
48			0.0			0.0
49			0.0			0.0
50			0.002387382			0.016881342691780425
51			0.0			0.0
52			0.004774764			0.023633880482730865
53			0.002387382			0.016881340967756897
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.002387382			0.016881342691780425
58			0.0			0.0
59			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0012132598			0.008579043398075366
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.001996008			0.014113905615184342
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			4.3051154E-4			0.0030441772664962213
22			0.0			0.0
23			0.0			0.0
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			0.0			0.0
29			0.0012132598			0.008579043398075366
30			0.0			0.0
31			0.0			0.0
32			0.0			0.0
33			0.0012132598			0.008579044246183588
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			4.3051154E-4			0.003044176519582742
38			3.9137412E-5			2.767432937564338E-4
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			4.3051154E-4			0.0030441777146442204
43			0.0			0.0
44			0.0			0.0
45			0.0016437713			0.009045574698965775
46			0.0			0.0
47			0.0012132598			0.008579043822129487
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			4.3051154E-4			0.003044176220817299
52			0.0			0.0
53			0.0			0.0
54			4.3051154E-4			0.0030441778640268725
55			0.0			0.0
56			0.0			0.0
57			0.0012132598			0.008579043822129487
58			0.0			0.0
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0016437713			0.009045573090232554
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0012132598			0.008579044246183588
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			0.0			0.0
22			0.0			0.0
23			0.0024265195			0.012010662635259382
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0028570313			0.012305835569084298
28			0.0			0.0
29			0.0			0.0
30			0.0012132598			0.008579045094291728
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			4.3051154E-4			0.0030441768183481557
38			0.0			0.0
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.0			0.0
44			0.0			0.0
45			0.0			0.0
46			0.0012132598			0.008579044670237668
47			4.3051154E-4			0.0030441778640268725
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			4.3051154E-4			0.0030441768183481557
53			0.0			0.0
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.0			0.0
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0
66			4.3051154E-4			0.0030441772664962213

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.001996008			0.014113900460013873
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			8.2188565E-4			0.005811610532724807
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			8.2188565E-4			0.005811610532724807
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			0.0			0.0
22			0.0			0.0
23			0.0			0.0
24			0.0			0.0
25			8.2188565E-4			0.005811609280755433
26			8.2188565E-4			0.005811610532724807
27			0.0			0.0
28			0.0			0.0
29			0.0			0.0
30			0.0			0.0
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			8.2188565E-4			0.005811610532724807
38			0.0			0.0
39			8.2188565E-4			0.005811609593747802
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.0			0.0
44			0.0			0.0
45			8.2188565E-4			0.005811611158709392
46			0.0016046339			0.011346475073759394
47			8.2188565E-4			0.005811611784693911
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			0.0			0.0
53			0.0			0.0
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.0			0.0
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0
66			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			0.0			0.0
22			0.0			0.0
23			0.0			0.0
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			0.0			0.0
29			0.0			0.0
30			0.0			0.0
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			0.0			0.0
38			0.0			0.0
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.0			0.0
44			0.0			0.0
45			0.0			0.0
46			0.0			0.0
47			0.0027787562			0.0196487713222794
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			0.0			0.0
53			8.2188565E-4			0.005811611784693911
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.0			0.0
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0016437713			0.008136254754757367
65			0.0			0.0
66			0.0			0.0
67			0.0			0.0
68			0.0			0.0
69			0.0			0.0
70			0.0			0.0
71			8.2188565E-4			0.005811612097686145

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0682635			0.04611425943641824
1			0.09475169			0.04606591521775893
2			0.123321965			0.042542929604939383
3			0.1417165			0.03601067914795611
4			0.15463182			0.02122099185638337
5			0.15110947			0.025723732108989688
6			0.15502319			0.023934691093613545
7			0.15893692			0.014799943864772715
8			0.15698005			0.019994583518669763
9			0.1593283			0.009392977653489044
10			0.16167653			1.1920928955078125E-7
11			0.16089378			0.005534864796772001
12			0.16167653			1.1920928955078125E-7
13			0.1577628			0.019372024300411916
14			0.16167653			1.1920928955078125E-7
15			0.16167653			1.1920928955078125E-7
16			0.16167653			1.1920928955078125E-7
17			0.16167653			1.1920928955078125E-7
18			0.16167653			1.1920928955078125E-7
19			0.16167653			1.1920928955078125E-7
20			0.16167653			1.1920928955078125E-7

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.075049914			0.06481465180852111
1			0.113146275			0.0662891147244663
2			0.15228368			0.07195112056301131
3			0.19529572			0.06736559578803404
4			0.22821026			0.05385911831643825
5			0.2437869			0.06374495691449497
6			0.268052			0.05496121352261312
7			0.27040026			0.054629115887465725
8			0.281437			1.1920928955078125E-7
9			0.27040026			0.054629120149490305
10			0.27591863			0.03902078427639919
11			0.27591863			0.039020790243235334
12			0.27040026			0.05462909457733785
13			0.27040026			0.054629120149490305
14			0.27591863			0.03902079322665306
15			0.27040026			0.05462910736341557

Generation Evolution for Next Move: 
